fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,pass_accuracy_%,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,shots_on_target_ratio,goal_conversion_rate,duel_win_ratio,tackle_success_rate,goal_involvement,cards_total,cards_per_90,fouls_per_90,cards_per_foul,duel_foul_ratio,avg_rating_last_4,avg_goals_last_4,avg_assists_last_4,goal_involvement_last_4,form_index,performance_variance,aggression_index_norm,form_index_team,control_index,opponent,aggression_index_norm_opp,cards_per_90_team,fouls_per_90_team,form_index_team_opp,control_index_opp,cards_per_90_team_opp,fouls_per_90_team_opp,agg_diff,form_diff,control_diff,is_defensive,expected_foul_pressure,expected_card_risk
angers vs paris fc,paris fc,20704,Alimami Gory,F,30,6.7,0.0,0.0,0.0,0.0,8,8.0,100.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.0,0.32641187994231946,-0.3,0.7183863309501929,angers,0.5442926645605738,3,14.0,-0.25,0.49405063535698124,0,0,-0.21788078461825433,-0.04999999999999999,0.22433569559321165,0,0.0,0.0
lens vs paris fc,paris fc,20704,Alimami Gory,F,27,6.5,0.0,0.0,0.0,0.0,4,4.0,100.0,0.0,0.0,1.0,0.0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.333333333333333,0.0,0.3333333333333333,6.6,0.0,0.0,0.0,3.9599999999999995,0.01999999999999995,0.26425415650808776,-0.19999999999999996,0.633291724175259,lens,0.38997449440684434,2,11.0,0.06000000000000005,0.6657077353854213,0,0,-0.12572033789875658,-0.26,-0.03241601121016224,0,0.0,0.0
marseille vs paris fc,paris fc,20704,Alimami Gory,F,27,6.9,0.0,0.0,0.0,0.0,2,2.0,100.0,1.0,0.0,0.0,2.0,0,0,3.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.04000000000000007,0.3848124308229142,0.2,0.5793658458071785,marseille,0.285411734450756,1,9.0,1.2000000000000002,0.6993286059926377,0,0,0.0994006963721582,-1.0000000000000002,-0.11996276018545915,0,0.0,0.0
paris fc vs strasbourg,paris fc,20704,Alimami Gory,F,45,6.9,1.0,0.0,2.0,1.0,10,9.0,90.0,1.0,0.0,0.0,0.0,0,0,1.0,5.0,0.5,1.0,0.2,0.2,1.0,0,0.0,0.0,0.0,0.0,6.75,0.25,0.0,0.25,4.1499999999999995,0.03666666666666674,0.3664839629743025,0.8200000000000001,0.698142467127794,strasbourg,0.4276265861880306,5,10.0,0.10000000000000009,0.5670644417852236,0,0,-0.0611426232137281,0.72,0.1310780253425704,0,0.0,0.0
stade brestois 29 vs paris fc,paris fc,20704,Alimami Gory,F,30,6.6,0.0,0.0,0.0,0.0,8,7.0,87.5,0.0,0.0,2.0,1.0,0,0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0,0.0,6.0,0.0,1.0,6.7250000000000005,0.25,0.0,0.25,4.135,0.04250000000000009,0.3726299607648392,0.64,0.5772407519042505,stade brestois 29,0.34133438919339504,0,11.0,0.5800000000000001,0.5916449320124764,0,0,0.031295571571444136,0.05999999999999994,-0.014404180108225861,0,0.0,0.0
le havre vs lens,lens,20761,Florian Sotoca,F,18,6.7,0.0,0.0,0.0,0.0,4,3.0,75.0,0.0,2.0,0.0,1.0,0,0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.0,0.5754967653628109,-0.34999999999999987,0.5519832593227089,le havre,0.6721363312801869,3,17.0,-0.3999999999999999,0.6647060789990814,0,0,-0.09663956591737599,0.050000000000000044,-0.11272281967637254,0,0.0,0.0
lens vs lille,lens,20761,Florian Sotoca,F,10,6.5,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,3.9599999999999995,0.01999999999999995,0.617878454512118,0.16666666666666674,0.5423322264122624,lille,0.4164489978409606,3,11.0,-0.8999999999999999,0.7100544387896943,0,0,0.20142945667115736,1.0666666666666667,-0.1677222123774319,0,0.0,0.0
lens vs lyon,lens,20761,Florian Sotoca,F,10,6.5,0.0,0.0,0.0,0.0,3,2.0,66.7,0.0,0.0,1.0,0.0,0,0,1.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,9.0,0.0,0.3333333333333333,6.566666666666666,0.0,0.0,0.0,3.9399999999999995,0.013333333333333284,0.4769233956643746,-0.02499999999999991,0.7233047280349104,lyon,0.732215868645688,2,19.0,-0.09999999999999998,0.6150729081662092,0,0,-0.2552924729813134,0.07500000000000007,0.10823181986870123,0,0.0,0.0
lens vs lyon,lyon,20762,Rémy Descamps,G,90,8.6,0.0,0.0,0.0,0.0,37,23.0,62.2,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,5.159999999999999,0.0,0.732215868645688,-0.09999999999999998,0.6150729081662092,lens,0.4769233956643746,2,13.0,-0.02499999999999991,0.7233047280349104,0,0,0.2552924729813134,-0.07500000000000007,-0.10823181986870123,0,0.0,0.0
lyon vs marseille,lyon,20762,Rémy Descamps,G,90,7.2,0.0,0.0,0.0,0.0,18,13.0,72.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,4.74,0.9799999999999999,0.6123561936025534,-0.375,0.6760935929513912,marseille,0.425530788372955,3,11.0,-0.8999999999999999,0.5406885021006602,0,0,0.18682540522959845,0.5249999999999999,0.13540509085073094,0,0.0,0.0
lyon vs metz,lyon,20762,Rémy Descamps,G,90,7.9,0.0,0.0,0.0,0.0,27,26.0,96.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.8999999999999995,0.0,0.0,0.0,4.739999999999999,0.48999999999999994,0.4266242481025596,0.0,0.6770038480201317,metz,0.566072524207438,2,15.0,-0.6,0.6414881459062391,0,0,-0.13944827610487842,0.6,0.035515702113892544,0,0.0,0.0
rennes vs lyon,lyon,20762,Rémy Descamps,G,90,5.9,0.0,0.0,0.0,0.0,28,16.0,57.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,4.44,1.3266666666666667,0.5003807103399416,0.21999999999999997,0.6272879838890132,rennes,0.6886340217732181,2,18.0,0.24,0.6282636346182855,0,0,-0.1882533114332765,-0.020000000000000018,-0.0009756507292723038,0,0.0,0.0
angers vs monaco,angers,20850,Carlens Arcus,D,90,6.9,0.0,0.0,1.0,0.0,45,41.0,91.1,3.0,1.0,3.0,2.0,1,0,7.0,11.0,0.0,0.0,0.6363636363636364,0.2727272727272727,0.0,1,1.0,3.0,0.3333333333333333,0.2727272727272727,6.9,0.0,0.0,0.0,4.14,0.0,0.5599509240984951,-0.09999999999999998,0.6582455187607361,monaco,0.5177458922362824,2,14.0,-0.09999999999999998,0.6407777705991299,0,0,0.042205031862212694,0.0,0.017467748161606234,0,0.0,0.0
angers vs paris fc,angers,20850,Carlens Arcus,D,90,7.5,0.0,0.0,0.0,0.0,34,26.0,76.5,3.0,0.0,2.0,1.0,1,0,7.0,10.0,0.0,0.0,0.7,0.3,0.0,1,1.0,2.0,0.5,0.2,7.2,0.0,0.0,0.0,4.32,0.1799999999999998,0.5442926645605738,-0.25,0.49405063535698124,paris fc,0.32641187994231946,1,10.0,-0.3,0.7183863309501929,0,0,0.21788078461825433,0.04999999999999999,-0.22433569559321165,0,0.0,0.0
angers vs rennes,angers,20850,Carlens Arcus,D,90,6.7,0.0,0.0,0.0,0.0,64,57.0,89.1,1.0,1.0,1.0,0.0,0,0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0,0.0,1.0,0.0,0.5,7.033333333333334,0.0,0.0,0.0,4.220000000000001,0.17333333333333317,0.3077248901360724,-0.20000000000000007,0.5656567138556862,rennes,0.39163353675521,2,11.0,-0.09999999999999998,0.7468905506396685,0,0,-0.0839086466191376,-0.10000000000000009,-0.1812338367839823,0,0.0,0.0
angers vs stade brestois 29,angers,20850,Carlens Arcus,D,79,6.6,0.0,0.0,1.0,1.0,59,55.0,93.2,1.0,1.0,0.0,0.0,0,0,2.0,4.0,1.0,0.0,0.5,0.25,0.0,0,0.0,0.0,0.0,0.0,6.925,0.0,0.0,0.0,4.154999999999999,0.16249999999999995,0.4531953195319532,-0.22499999999999998,0.7005050607561365,stade brestois 29,0.4506803621538624,1,13.0,0.7,0.5253145836466637,0,0,0.0025149573780907652,-0.9249999999999999,0.17519047710947278,0,0.0,0.0
lyon vs angers,angers,20850,Carlens Arcus,D,90,6.3,0.0,0.0,0.0,0.0,37,33.0,89.2,1.0,2.0,2.0,2.0,1,0,3.0,7.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,1,1.0,2.0,0.5,0.2857142857142857,6.7749999999999995,0.0,0.0,0.0,4.0649999999999995,0.2624999999999998,0.3500820670302324,-0.3,0.5358376287267266,lyon,0.56525064271133,2,15.0,-0.29999999999999993,0.719180375408626,0,0,-0.21516857568109754,-5.551115123125783e-17,-0.18334274668189943,0,0.0,0.0
metz vs angers,angers,20850,Carlens Arcus,D,90,6.6,0.0,0.0,1.0,0.0,54,47.0,87.0,5.0,0.0,3.0,1.0,0,0,7.0,15.0,0.0,0.0,0.4666666666666667,0.3333333333333333,0.0,0,0.0,3.0,0.0,0.2,6.550000000000001,0.0,0.0,0.0,3.93,0.029999999999999416,0.19471358900595942,-0.24000000000000005,0.6097685885089844,metz,0.2968082386986327,0,10.0,-0.04999999999999999,0.6594761727433789,0,0,-0.10209464969267329,-0.19000000000000006,-0.049707584234394475,0,0.0,0.0
paris saint germain vs angers,angers,20850,Carlens Arcus,D,90,6.6,0.0,0.0,0.0,0.0,13,11.0,84.6,1.0,2.0,1.0,0.0,0,0,2.0,4.0,0.0,0.0,0.5,0.25,0.0,0,0.0,1.0,0.0,0.25,6.5249999999999995,0.0,0.0,0.0,3.9149999999999996,0.02249999999999931,0.25262746862921587,-0.15999999999999998,0.4211714890613973,paris saint germain,0.0,0,3.0,0.225,0.9178899082568808,0,0,0.25262746862921587,-0.385,-0.4967184191954835,0,0.0,0.0
strasbourg vs angers,angers,20850,Carlens Arcus,D,90,4.9,0.0,0.0,0.0,0.0,53,46.0,86.8,2.0,2.0,2.0,1.0,0,0,3.0,9.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0,0.0,2.0,0.0,0.2222222222222222,6.1,0.0,0.0,0.0,3.6599999999999997,0.6599999999999976,0.3893782760629004,-0.26,0.5723241590214068,strasbourg,0.4311195825464899,2,12.0,0.6799999999999999,0.7158225555725233,0,0,-0.041741306483589535,-0.94,-0.1434983965511165,0,0.0,0.0
angers vs paris fc,paris fc,20869,Samir Sophian Chergui,D,90,6.9,0.0,0.0,0.0,0.0,54,50.0,92.6,3.0,0.0,0.0,0.0,0,0,4.0,7.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,4.14,0.0,0.32641187994231946,-0.3,0.7183863309501929,angers,0.5442926645605738,3,14.0,-0.25,0.49405063535698124,0,0,-0.21788078461825433,-0.04999999999999999,0.22433569559321165,0,0.0,0.0
lens vs paris fc,paris fc,20869,Samir Sophian Chergui,D,90,6.5,0.0,0.0,0.0,0.0,58,55.0,94.8,1.0,3.0,0.0,0.0,0,0,4.0,8.0,0.0,0.0,0.5,0.125,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.08000000000000014,0.26425415650808776,-0.19999999999999996,0.633291724175259,lens,0.38997449440684434,2,11.0,0.06000000000000005,0.6657077353854213,0,0,-0.12572033789875658,-0.26,-0.03241601121016224,0,0.0,0.0
marseille vs paris fc,paris fc,20869,Samir Sophian Chergui,D,90,5.3,0.0,0.0,0.0,0.0,23,21.0,91.3,0.0,0.0,1.0,0.0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.5,6.233333333333333,0.0,0.0,0.0,3.7399999999999998,0.6933333333333337,0.3848124308229142,0.2,0.5793658458071785,marseille,0.285411734450756,1,9.0,1.2000000000000002,0.6993286059926377,0,0,0.0994006963721582,-1.0000000000000002,-0.11996276018545915,0,0.0,0.0
paris fc vs lorient,paris fc,20869,Samir Sophian Chergui,D,22,6.9,0.0,0.0,0.0,0.0,15,15.0,100.0,0.0,0.0,1.0,0.0,0,0,1.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,4.090909090909091,0.0,0.3333333333333333,6.4,0.0,0.0,0.0,3.84,0.5733333333333336,0.683123392553159,0.36,0.66931516969433,lorient,0.3493199587338413,2,10.0,0.040000000000000036,0.6232926713756055,0,0,0.3338034338193177,0.31999999999999995,0.046022498318724514,0,0.0,0.0
paris fc vs metz,paris fc,20869,Samir Sophian Chergui,D,90,6.0,0.0,0.0,1.0,1.0,31,28.0,90.3,0.0,1.0,1.0,0.0,0,0,1.0,5.0,1.0,0.0,0.2,0.0,0.0,0,0.0,1.0,0.0,0.2,6.175000000000001,0.0,0.0,0.0,3.705,0.47583333333333355,0.0702124511093643,0.66,0.7607642398926804,metz,0.26425415650808776,2,8.0,0.040000000000000036,0.6569867810989445,0,0,-0.19404170539872345,0.62,0.1037774587937359,0,0.0,0.0
paris fc vs strasbourg,paris fc,20869,Samir Sophian Chergui,D,90,6.3,0.0,0.0,0.0,0.0,79,76.0,96.2,3.0,0.0,1.0,1.0,0,0,6.0,8.0,0.0,0.0,0.75,0.375,0.0,0,0.0,1.0,0.0,0.125,6.125,0.0,0.0,0.0,3.675,0.4425000000000001,0.3664839629743025,0.8200000000000001,0.698142467127794,strasbourg,0.4276265861880306,5,10.0,0.10000000000000009,0.5670644417852236,0,0,-0.0611426232137281,0.72,0.1310780253425704,0,0.0,0.0
stade brestois 29 vs paris fc,paris fc,20869,Samir Sophian Chergui,D,82,7.7,0.0,0.0,0.0,0.0,43,36.0,83.7,4.0,1.0,0.0,0.0,0,0,7.0,8.0,0.0,0.0,0.875,0.5,0.0,0,0.0,0.0,0.0,0.0,6.7250000000000005,0.0,0.0,0.0,4.035,0.5624999999999997,0.3726299607648392,0.64,0.5772407519042505,stade brestois 29,0.34133438919339504,0,11.0,0.5800000000000001,0.5916449320124764,0,0,0.031295571571444136,0.05999999999999994,-0.014404180108225861,0,0.0,0.0
lorient vs rennes,rennes,20916,Christopher Wooh,D,11,3.0,0.0,0.0,0.0,0.0,8,8.0,100.0,0.0,0.0,1.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,8.181818181818182,8.181818181818182,1.0,1.0,3.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.22212809516245738,-0.09999999999999998,0.6043892786472388,lorient,0.7919960063233213,6,18.0,-0.23999999999999988,0.6264530713180051,0,0,-0.569867911160864,0.1399999999999999,-0.022063792670766302,0,0.0,0.0
rennes vs marseille,rennes,20916,Christopher Wooh,D,54,7.0,0.0,0.0,0.0,0.0,11,10.0,90.9,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,0.2933343108066463,0.27999999999999997,0.4866740965671706,marseille,0.418471258890595,3,11.0,0.7000000000000001,0.8277891356384112,0,0,-0.1251369480839487,-0.4200000000000001,-0.3411150390712406,0,0.0,0.0
auxerre vs lorient,lorient,20917,Laurent Abergel,M,90,6.7,0.0,0.0,1.0,1.0,71,62.0,87.3,3.0,0.0,2.0,2.0,0,0,7.0,12.0,1.0,0.0,0.5833333333333334,0.25,0.0,0,0.0,2.0,0.0,0.16666666666666666,6.7,0.0,0.0,0.0,4.02,0.0,0.5200322171254559,-0.6,0.6137072112064714,auxerre,0.711052420120905,3,18.0,-0.3999999999999999,0.563444644929562,0,0,-0.19102020299544908,-0.20000000000000007,0.05026256627690939,0,0.0,0.0
le havre vs lorient,lorient,20917,Laurent Abergel,M,90,6.7,0.0,0.0,0.0,0.0,58,49.0,84.5,2.0,1.0,1.0,0.0,1,0,4.0,10.0,0.0,0.0,0.4,0.2,0.0,1,1.0,1.0,1.0,0.1,6.7,0.0,0.0,0.0,4.02,0.0,0.6623559414765007,-0.95,0.5400672297461289,le havre,0.7999799979997999,3,20.0,-0.3999999999999999,0.6699499958674271,0,0,-0.13762405652329923,-0.55,-0.12988276612129823,0,0.0,0.0
lorient vs lille,lorient,20917,Laurent Abergel,M,90,6.2,0.0,0.0,0.0,0.0,58,51.0,87.9,2.0,0.0,3.0,1.0,1,0,3.0,7.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,1,1.0,3.0,0.3333333333333333,0.42857142857142855,6.533333333333334,0.0,0.0,0.0,3.9200000000000004,0.08333333333333326,0.54289546601719,-0.7666666666666666,0.5686193671493922,lille,0.7152976167181936,3,18.0,0.44000000000000006,0.6985408637722679,0,0,-0.17240215070100362,-1.2066666666666666,-0.12992149662287567,0,0.0,0.0
lorient vs monaco,lorient,20917,Laurent Abergel,M,90,7.3,0.0,0.0,0.0,0.0,75,69.0,92.0,1.0,0.0,0.0,1.0,0,0,3.0,3.0,0.0,0.0,1.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.725,0.0,0.0,0.0,4.034999999999999,0.20249999999999999,0.34840542877817193,-0.35,0.6206037511146221,monaco,0.4419326843170251,4,11.0,-0.55,0.6769435055528731,0,0,-0.09352725553885316,0.20000000000000007,-0.05633975443825101,0,0.0,0.0
lorient vs rennes,lorient,20917,Laurent Abergel,M,90,8.0,0.0,0.0,1.0,0.0,77,69.0,89.6,2.0,1.0,3.0,1.0,1,0,3.0,10.0,0.0,0.0,0.3,0.2,0.0,1,1.0,3.0,0.3333333333333333,0.3,7.050000000000001,0.0,0.0,0.0,4.23,0.603333333333334,0.7919960063233213,-0.23999999999999988,0.6264530713180051,rennes,0.22212809516245738,2,7.0,-0.09999999999999998,0.6043892786472388,0,0,0.569867911160864,-0.1399999999999999,0.022063792670766302,0,0.0,0.0
lorient vs stade brestois 29,lorient,20917,Laurent Abergel,M,90,6.6,0.0,0.0,0.0,0.0,53,41.0,77.4,0.0,2.0,1.0,1.0,0,0,3.0,6.0,0.0,0.0,0.5,0.0,0.0,0,0.0,1.0,0.0,0.16666666666666666,7.0249999999999995,0.0,0.0,0.0,4.215,0.6291666666666674,0.5034944670937682,0.0,0.5951153437042946,stade brestois 29,0.6039250983921922,2,16.0,0.1333333333333333,0.5696122519517015,0,0,-0.100430631298424,-0.1333333333333333,0.025503091752593132,0,0.0,0.0
marseille vs lorient,lorient,20917,Laurent Abergel,M,90,6.3,0.0,0.0,0.0,0.0,58,52.0,89.7,1.0,1.0,1.0,1.0,0,0,3.0,6.0,0.0,0.0,0.5,0.16666666666666666,0.0,0,0.0,1.0,0.0,0.16666666666666666,7.05,0.0,0.0,0.0,4.2299999999999995,0.5766666666666679,0.16192599652122072,0.08000000000000007,0.513512622174252,marseille,0.7189424824835425,3,18.0,0.8666666666666668,0.8358983180428134,0,0,-0.5570164859623218,-0.7866666666666667,-0.3223856958685615,0,0.0,0.0
paris fc vs lorient,lorient,20917,Laurent Abergel,M,90,6.9,0.0,0.0,1.0,0.0,65,56.0,86.2,2.0,0.0,0.0,1.0,0,0,3.0,5.0,0.0,0.0,0.6,0.4,0.0,0,0.0,0.0,0.0,0.0,6.949999999999999,0.0,0.0,0.0,4.169999999999999,0.5500000000000009,0.3493199587338413,0.040000000000000036,0.6232926713756055,paris fc,0.683123392553159,0,19.0,0.36,0.66931516969433,0,0,-0.3338034338193177,-0.31999999999999995,-0.046022498318724514,0,0.0,0.0
angers vs paris fc,paris fc,20925,Vincent Marchetti,M,30,6.6,0.0,0.0,1.0,0.0,15,14.0,93.3,0.0,0.0,1.0,0.0,0,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,3.0,0.0,0.3333333333333333,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.32641187994231946,-0.3,0.7183863309501929,angers,0.5442926645605738,3,14.0,-0.25,0.49405063535698124,0,0,-0.21788078461825433,-0.04999999999999999,0.22433569559321165,0,0.0,0.0
lens vs paris fc,paris fc,20925,Vincent Marchetti,M,8,6.7,0.0,0.0,0.0,0.0,6,6.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.65,0.0,0.0,0.0,3.99,0.005000000000000009,0.26425415650808776,-0.19999999999999996,0.633291724175259,lens,0.38997449440684434,2,11.0,0.06000000000000005,0.6657077353854213,0,0,-0.12572033789875658,-0.26,-0.03241601121016224,0,0.0,0.0
marseille vs paris fc,paris fc,20925,Vincent Marchetti,M,83,6.5,0.0,0.0,2.0,1.0,35,30.0,85.7,1.0,1.0,0.0,0.0,0,0,2.0,3.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,3.96,0.010000000000000063,0.3848124308229142,0.2,0.5793658458071785,marseille,0.285411734450756,1,9.0,1.2000000000000002,0.6993286059926377,0,0,0.0994006963721582,-1.0000000000000002,-0.11996276018545915,0,0.0,0.0
paris fc vs metz,paris fc,20925,Vincent Marchetti,M,89,7.0,0.0,0.0,3.0,1.0,45,43.0,95.6,0.0,1.0,0.0,1.0,0,0,5.0,8.0,0.3333333333333333,0.0,0.625,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.046666666666666634,0.0702124511093643,0.66,0.7607642398926804,metz,0.26425415650808776,2,8.0,0.040000000000000036,0.6569867810989445,0,0,-0.19404170539872345,0.62,0.1037774587937359,0,0.0,0.0
stade brestois 29 vs paris fc,paris fc,20925,Vincent Marchetti,M,45,6.6,1.0,0.0,2.0,2.0,14,10.0,71.4,0.0,1.0,1.0,1.0,1,0,1.0,4.0,1.0,0.5,0.25,0.0,1.0,1,2.0,2.0,1.0,0.25,6.7,0.25,0.0,0.25,4.119999999999999,0.046666666666666634,0.3726299607648392,0.64,0.5772407519042505,stade brestois 29,0.34133438919339504,0,11.0,0.5800000000000001,0.5916449320124764,0,0,0.031295571571444136,0.05999999999999994,-0.014404180108225861,0,0.0,0.0
auxerre vs lens,auxerre,21010,Elisha Owusu,M,76,7.0,0.0,0.0,0.0,0.0,49,40.0,81.6,3.0,0.0,2.0,0.0,1,0,4.0,10.0,0.0,0.0,0.4,0.3,0.0,1,1.1842105263157894,2.3684210526315788,0.5,0.2,7.0,0.0,0.0,0.0,4.2,0.0,0.3732970582126086,-0.3999999999999999,0.5907468556265544,lens,0.9658130113214161,8,21.0,-1.4,0.55446718122925,0,0,-0.5925159531088074,1.0,0.036279674397304396,0,0.0,0.0
auxerre vs lorient,auxerre,21010,Elisha Owusu,M,90,7.2,0.0,0.0,0.0,0.0,26,19.0,73.1,4.0,1.0,2.0,2.0,1,0,9.0,11.0,0.0,0.0,0.8181818181818182,0.36363636363636365,0.0,1,1.0,2.0,0.5,0.18181818181818182,7.1,0.0,0.0,0.0,4.26,0.020000000000000125,0.711052420120905,-0.3999999999999999,0.563444644929562,lorient,0.5200322171254559,2,14.0,-0.6,0.6137072112064714,0,0,0.19102020299544908,0.20000000000000007,-0.05026256627690939,0,0.0,0.0
auxerre vs monaco,auxerre,21010,Elisha Owusu,M,90,6.9,0.0,0.0,1.0,0.0,26,21.0,80.8,5.0,1.0,2.0,0.0,1,0,5.0,11.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.0,1,1.0,2.0,0.5,0.18181818181818182,7.033333333333334,0.0,0.0,0.0,4.220000000000001,0.0233333333333333,0.480300971273598,-0.6666666666666667,0.5086676101242762,monaco,0.8322832283228324,6,19.0,-0.44999999999999996,0.6988801159309103,0,0,-0.3519822570492344,-0.21666666666666679,-0.19021250580663407,0,0.0,0.0
auxerre vs toulouse,auxerre,21010,Elisha Owusu,M,90,7.3,0.0,0.0,0.0,0.0,27,22.0,81.5,5.0,0.0,2.0,0.0,0,0,6.0,12.0,0.0,0.0,0.5,0.4166666666666667,0.0,0,0.0,2.0,0.0,0.16666666666666666,7.1,0.0,0.0,0.0,4.26,0.03333333333333332,0.431627654744084,-0.5249999999999999,0.514243119266055,toulouse,0.872634322255755,6,20.0,-1.7999999999999998,0.6231702344546382,0,0,-0.441006667511671,1.275,-0.10892711518858311,0,0.0,0.0
nantes vs auxerre,auxerre,21010,Elisha Owusu,M,88,6.7,0.0,0.0,0.0,0.0,34,29.0,85.3,0.0,2.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.025,0.0,0.0,0.0,4.215,0.07583333333333318,0.4190105285038308,-0.5999999999999999,0.6624683043893196,nantes,0.4522045787466447,1,13.0,0.2,0.5343089349820502,0,0,-0.03319405024281391,-0.7999999999999998,0.12815936940726935,0,0.0,0.0
nice vs auxerre,auxerre,21010,Elisha Owusu,M,90,6.6,0.0,0.0,1.0,0.0,33,28.0,84.8,3.0,1.0,1.0,1.0,0,0,5.0,9.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0,0.0,1.0,0.0,0.1111111111111111,6.875,0.0,0.0,0.0,4.125,0.09583333333333295,0.5869072201337782,-0.5999999999999999,0.5661324811521741,nice,0.3493199587338413,2,10.0,-0.16666666666666663,0.6426662884445048,0,0,0.23758726139993686,-0.43333333333333324,-0.07653380729233072,0,0.0,0.0
paris saint germain vs auxerre,auxerre,21010,Elisha Owusu,M,87,6.3,0.0,0.0,0.0,0.0,30,23.0,76.7,3.0,3.0,3.0,1.0,0,0,4.0,9.0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0,0.0,3.103448275862069,0.0,0.3333333333333333,6.725,0.0,0.0,0.0,4.034999999999999,0.1758333333333326,0.3463562042478757,-0.6399999999999999,0.5487192467697055,paris saint germain,0.6201405854871203,1,17.0,0.32,0.7196414919178681,0,0,-0.27378438123924453,-0.96,-0.17092224514816257,0,0.0,0.0
rennes vs auxerre,auxerre,21010,Elisha Owusu,M,27,6.6,0.0,0.0,0.0,0.0,7,5.0,71.4,2.0,0.0,0.0,0.0,0,0,2.0,3.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,6.550000000000001,0.0,0.0,0.0,3.93,0.02999999999999869,0.5851004978794027,-0.38,0.534402701970348,rennes,0.3642287022819929,1,11.0,0.21999999999999997,0.6091402306473601,0,0,0.22087179559740977,-0.6,-0.07473752867701211,0,0.0,0.0
angers vs rennes,rennes,21102,Valentin Rongier,M,90,6.9,0.0,0.0,0.0,0.0,80,72.0,90.0,1.0,1.0,1.0,1.0,0,0,3.0,6.0,0.0,0.0,0.5,0.16666666666666666,0.0,0,0.0,1.0,0.0,0.16666666666666666,6.9,0.0,0.0,0.0,4.14,0.0,0.39163353675521,-0.09999999999999998,0.7468905506396685,angers,0.3077248901360724,2,9.0,-0.20000000000000007,0.5656567138556862,0,0,0.0839086466191376,0.10000000000000009,0.1812338367839823,0,0.0,0.0
