player_id,name,team,position,minutes,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,goals_per_90,assists_per_90,shots_accuracy,pass_accuracy_pct,duel_success_rate,defensive_contrib_per_90,discipline_index
182219,Alejandro Baena,Atletico Madrid,M,778,2.0,0.0,10.0,5.0,347,286.0,11.0,8.0,19.0,16.0,3,0,38.0,98.0,0.231,0.0,0.5,82.421,38.776,2.198,0.897
182486,Alberto Reina,Oviedo,F,90,1.0,0.0,2.0,1.0,24,17.0,2.0,1.0,0.0,0.0,0,0,6.0,7.0,1.0,0.0,0.5,70.833,85.714,3.0,0.0
182486,Alberto Reina,Oviedo,M,1091,1.0,0.0,8.0,4.0,455,384.0,20.0,8.0,19.0,20.0,4,1,53.0,105.0,0.082,0.0,0.5,84.396,50.476,2.31,0.887
182519,Alberto Moleiro,Villarreal,F,114,0.0,0.0,2.0,0.0,24,20.0,1.0,0.0,0.0,3.0,0,0,7.0,13.0,0.0,0.0,0.0,83.333,53.846,0.789,0.0
182519,Alberto Moleiro,Villarreal,M,1396,9.0,4.0,27.0,17.0,388,289.0,12.0,6.0,20.0,13.0,2,0,43.0,127.0,0.58,0.258,0.63,74.485,33.858,1.16,0.451
182546,Jon Pacheco,Alaves,D,1410,0.0,0.0,4.0,1.0,728,623.0,34.0,11.0,10.0,5.0,3,0,74.0,114.0,0.0,0.0,0.25,85.577,64.912,2.872,0.351
182592,Jorge Herrando,Osasuna,D,1028,0.0,1.0,1.0,0.0,409,348.0,25.0,13.0,17.0,6.0,2,0,49.0,86.0,0.0,0.088,0.0,85.086,56.977,3.327,0.547
182603,Jon Ander Olasagasti,Levante,M,550,1.0,2.0,2.0,1.0,257,202.0,12.0,5.0,10.0,8.0,3,0,32.0,65.0,0.164,0.327,0.5,78.599,49.231,2.782,0.9
182617,Beñat Prados,Athletic Club,M,85,0.0,0.0,1.0,0.0,49,37.0,3.0,2.0,5.0,0.0,1,0,6.0,14.0,0.0,0.0,0.0,75.51,42.857,5.294,2.382
182621,Iker Muñoz,Osasuna,M,454,0.0,0.0,3.0,1.0,198,173.0,7.0,7.0,12.0,6.0,3,0,20.0,54.0,0.0,0.0,0.333,87.374,37.037,2.775,1.189
182636,Javi López,Oviedo,D,586,0.0,0.0,0.0,0.0,208,157.0,17.0,3.0,16.0,14.0,0,0,38.0,75.0,0.0,0.0,,75.481,50.667,3.072,0.614
182638,Manu Fernández,Celta Vigo,D,709,0.0,0.0,2.0,0.0,489,441.0,13.0,7.0,7.0,7.0,2,0,27.0,44.0,0.0,0.0,0.0,90.184,61.364,2.539,0.476
182639,Unai Vencedor,Levante,M,769,0.0,0.0,0.0,0.0,381,311.0,21.0,6.0,24.0,8.0,3,1,43.0,103.0,0.0,0.0,,81.627,41.748,3.16,1.287
182661,Alvaro Núñez,Elche,D,1033,0.0,2.0,0.0,0.0,722,660.0,17.0,14.0,9.0,12.0,2,0,45.0,84.0,0.0,0.174,,91.413,53.571,2.701,0.37
182661,Alvaro Núñez,Elche,M,619,0.0,0.0,1.0,0.0,267,243.0,7.0,2.0,3.0,5.0,0,0,19.0,39.0,0.0,0.0,0.0,91.011,48.718,1.309,0.109
182674,Jofre Carreras,Espanyol,F,199,0.0,0.0,5.0,1.0,47,37.0,5.0,2.0,5.0,7.0,1,0,20.0,40.0,0.0,0.0,0.2,78.723,50.0,3.166,1.018
182674,Jofre Carreras,Espanyol,M,420,0.0,0.0,3.0,2.0,93,65.0,1.0,2.0,5.0,12.0,0,0,23.0,45.0,0.0,0.0,0.667,69.892,51.111,0.643,0.268
182718,Joan García,Barcelona,G,1530,0.0,0.0,0.0,0.0,479,427.0,2.0,1.0,0.0,4.0,1,0,13.0,14.0,0.0,0.0,,89.144,92.857,0.176,0.059
182770,Carlos Álvarez,Levante,M,1580,3.0,1.0,13.0,9.0,541,434.0,21.0,10.0,16.0,38.0,3,0,76.0,179.0,0.171,0.057,0.692,80.222,42.458,1.766,0.399
182772,Juanlu Sánchez,Sevilla,D,505,0.0,1.0,3.0,0.0,220,191.0,19.0,2.0,7.0,10.0,0,0,39.0,72.0,0.0,0.178,0.0,86.818,54.167,3.743,0.312
182772,Juanlu Sánchez,Sevilla,M,824,0.0,1.0,3.0,1.0,304,240.0,22.0,6.0,8.0,19.0,1,0,62.0,114.0,0.0,0.109,0.333,78.947,54.386,3.058,0.328
183699,Urko González,Espanyol,M,1424,0.0,1.0,6.0,1.0,539,440.0,30.0,18.0,18.0,23.0,3,0,71.0,147.0,0.0,0.063,0.167,81.633,48.299,3.034,0.474
183699,Urko González,Real Sociedad,M,10,0.0,0.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,100.0,,0.0,0.0
183744,Beñat Turrientes,Real Sociedad,M,614,0.0,1.0,11.0,3.0,264,225.0,25.0,2.0,15.0,12.0,3,0,53.0,88.0,0.0,0.147,0.273,85.227,60.227,3.958,0.989
183748,Jon Karrikaburu,Real Sociedad,F,127,0.0,0.0,4.0,2.0,16,10.0,1.0,0.0,3.0,4.0,0,0,7.0,21.0,0.0,0.0,0.5,62.5,33.333,0.709,0.531
183751,Abderrahman Rebbach,Alaves,F,258,0.0,0.0,10.0,5.0,106,81.0,12.0,4.0,4.0,5.0,1,0,22.0,48.0,0.0,0.0,0.5,76.415,45.833,5.581,0.698
183751,Abderrahman Rebbach,Alaves,M,558,0.0,0.0,9.0,3.0,157,127.0,9.0,4.0,20.0,12.0,3,0,30.0,84.0,0.0,0.0,0.333,80.892,35.714,2.097,1.29
183776,Urko Izeta,Athletic Club,F,141,0.0,0.0,5.0,2.0,45,30.0,2.0,0.0,4.0,1.0,2,0,6.0,20.0,0.0,0.0,0.4,66.667,30.0,1.277,1.915
183799,Nico Williams,Athletic Club,F,152,0.0,0.0,1.0,0.0,50,41.0,3.0,0.0,2.0,4.0,0,0,12.0,34.0,0.0,0.0,0.0,82.0,35.294,1.776,0.296
183799,Nico Williams,Athletic Club,M,1164,4.0,2.0,26.0,13.0,405,307.0,9.0,6.0,15.0,19.0,1,0,75.0,179.0,0.309,0.155,0.5,75.802,41.899,1.16,0.367
183848,Julen Agirrezabala,Valencia,G,1620,0.0,0.0,0.0,0.0,493,343.0,2.0,0.0,0.0,1.0,1,0,10.0,12.0,0.0,0.0,,69.574,83.333,0.111,0.056
183849,Aitor Paredes,Athletic Club,D,1359,1.0,0.0,8.0,3.0,812,708.0,20.0,26.0,17.0,7.0,4,0,55.0,93.0,0.066,0.0,0.375,87.192,59.14,3.046,0.546
184194,Álex Forés,Oviedo,F,291,0.0,1.0,4.0,2.0,49,34.0,1.0,1.0,2.0,4.0,0,0,10.0,25.0,0.0,0.309,0.5,69.388,40.0,0.619,0.155
184226,Yéremy Pino,Villarreal,M,160,0.0,1.0,2.0,1.0,88,73.0,2.0,2.0,2.0,0.0,0,0,2.0,10.0,0.0,0.562,0.5,82.955,20.0,2.25,0.281
184407,Jose Salinas,Espanyol,D,246,0.0,0.0,0.0,0.0,107,92.0,2.0,2.0,8.0,4.0,2,0,12.0,25.0,0.0,0.0,,85.981,48.0,1.463,1.463
184420,Carlos Romero,Espanyol,D,1860,4.0,2.0,14.0,6.0,577,451.0,66.0,25.0,31.0,11.0,2,0,111.0,211.0,0.194,0.097,0.429,78.163,52.607,4.403,0.472
185398,Isaac Romero,Sevilla,F,977,3.0,0.0,22.0,11.0,205,148.0,11.0,1.0,19.0,16.0,4,1,47.0,141.0,0.276,0.0,0.5,72.195,33.333,1.105,0.99
187214,Carlos Vicente,Alaves,F,473,3.0,0.0,5.0,3.0,172,133.0,6.0,5.0,5.0,15.0,1,0,30.0,61.0,0.571,0.0,0.6,77.326,49.18,2.093,0.428
187214,Carlos Vicente,Alaves,M,783,2.0,0.0,5.0,3.0,301,245.0,22.0,2.0,7.0,27.0,0,0,62.0,107.0,0.23,0.0,0.6,81.395,57.944,2.759,0.201
187318,Marc Aguado,Elche,M,1517,0.0,1.0,0.0,0.0,816,736.0,33.0,31.0,11.0,16.0,1,0,54.0,84.0,0.0,0.059,,90.196,64.286,3.797,0.222
187987,Ramón Terrats,Espanyol,M,469,1.0,0.0,5.0,1.0,111,85.0,16.0,7.0,5.0,8.0,0,0,33.0,68.0,0.192,0.0,0.2,76.577,48.529,4.414,0.24
189866,John Donald,Elche,D,145,0.0,0.0,0.0,0.0,58,55.0,3.0,2.0,2.0,0.0,1,0,5.0,11.0,0.0,0.0,,94.828,45.455,3.103,0.931
189866,John Nwankwo,Elche,D,219,0.0,0.0,1.0,0.0,75,66.0,6.0,2.0,8.0,3.0,1,0,14.0,26.0,0.0,0.0,0.0,88.0,53.846,3.288,1.233
